country,dates,confirmed_cases,confirmed_deaths,Apple_DrivingMobility,Apple_TransitMobility,Apple_WalkingMobility,day
Canada,2020-05-01T14:00:00Z,57926,3684,68.25,22.42,69.67,98
Canada,2020-05-02T14:00:00Z,60504,3795,58.95,22.67,65.53,99
Canada,2020-05-03T14:00:00Z,61957,4003,69.42,25.08,65.69,100
Canada,2020-05-04T14:00:00Z,63215,4190,74.34,25.29,72.58,101
Canada,2020-05-05T14:00:00Z,64694,4366,76.92,25.24,75.32,102
Canada,2020-05-06T14:00:00Z,66201,4541,76.86,24.37,72.43,103
Canada,2020-05-07T14:00:00Z,67674,4697,84.86,25.12,75.74,104
Canada,2020-05-08T14:00:00Z,68918,4823,76.51,23.18,68.96,105
Canada,2020-05-09T14:00:00Z,70091,4991,62.35,21.5,58.27,106
Canada,2020-05-10T14:00:00Z,71264,5115,0,0,0,107
Canada,2020-05-11T14:00:00Z,72419,5300,0,0,0,108
Canada,2020-05-12T14:00:00Z,73568,5425,84.23,26.02,81.49,109
Canada,2020-05-13T14:00:00Z,74781,5592,85.65,24.99,79.21,110
Canada,2020-05-14T14:00:00Z,75959,5679,97.27,26.34,86.56,111
Canada,2020-05-15T14:00:00Z,77206,5800,88.47,25.97,88.81,112
Canada,2020-05-16T14:00:00Z,78332,5903,72.89,23.82,75.55,113
Canada,2020-05-17T14:00:00Z,79411,5960,74.31,26.21,75.29,114
Canada,2020-05-18T14:00:00Z,80493,6028,92.23,30.01,90.98,115
Canada,2020-05-19T14:00:00Z,81575,6150,97.8,30.24,98.09,116
Canada,2020-05-20T14:00:00Z,82742,6267,98.06,30.23,97.15,117
CentralAfricanRepublic,2020-03-14T13:00:00Z,1,0,0,0,0,1
CentralAfricanRepublic,2020-03-15T13:00:00Z,1,0,0,0,0,2
CentralAfricanRepublic,2020-03-16T13:00:00Z,1,0,0,0,0,3
CentralAfricanRepublic,2020-03-17T13:00:00Z,1,0,0,0,0,4
CentralAfricanRepublic,2020-03-18T13:00:00Z,1,0,0,0,0,5
CentralAfricanRepublic,2020-03-19T13:00:00Z,3,0,0,0,0,6
CentralAfricanRepublic,2020-03-20T13:00:00Z,3,0,0,0,0,7
CentralAfricanRepublic,2020-03-21T13:00:00Z,3,0,0,0,0,8
CentralAfricanRepublic,2020-03-22T13:00:00Z,3,0,0,0,0,9
CentralAfricanRepublic,2020-03-23T13:00:00Z,3,0,0,0,0,10
CentralAfricanRepublic,2020-03-24T13:00:00Z,3,0,0,0,0,11
CentralAfricanRepublic,2020-03-25T13:00:00Z,3,0,0,0,0,12
CentralAfricanRepublic,2020-03-26T13:00:00Z,3,0,0,0,0,13
CentralAfricanRepublic,2020-03-27T13:00:00Z,3,0,0,0,0,14
CentralAfricanRepublic,2020-03-28T13:00:00Z,3,0,0,0,0,15
CentralAfricanRepublic,2020-03-29T13:00:00Z,3,0,0,0,0,16
CentralAfricanRepublic,2020-03-30T13:00:00Z,3,0,0,0,0,17
CentralAfricanRepublic,2020-03-31T13:00:00Z,3,0,0,0,0,18
CentralAfricanRepublic,2020-04-01T13:00:00Z,3,0,0,0,0,19
CentralAfricanRepublic,2020-04-02T13:00:00Z,8,0,0,0,0,20
CentralAfricanRepublic,2020-04-03T13:00:00Z,8,0,0,0,0,21
CentralAfricanRepublic,2020-04-04T13:00:00Z,8,0,0,0,0,22
CentralAfricanRepublic,2020-04-05T14:00:00Z,8,0,0,0,0,23
CentralAfricanRepublic,2020-04-06T14:00:00Z,8,0,0,0,0,24
CentralAfricanRepublic,2020-04-07T14:00:00Z,8,0,0,0,0,25
CentralAfricanRepublic,2020-04-08T14:00:00Z,8,0,0,0,0,26
CentralAfricanRepublic,2020-04-09T14:00:00Z,8,0,0,0,0,27
CentralAfricanRepublic,2020-04-10T14:00:00Z,8,0,0,0,0,28
CentralAfricanRepublic,2020-04-11T14:00:00Z,8,0,0,0,0,29
CentralAfricanRepublic,2020-04-12T14:00:00Z,11,0,0,0,0,30
CentralAfricanRepublic,2020-04-13T14:00:00Z,11,0,0,0,0,31
CentralAfricanRepublic,2020-04-14T14:00:00Z,12,0,0,0,0,32
CentralAfricanRepublic,2020-04-15T14:00:00Z,12,0,0,0,0,33
CentralAfricanRepublic,2020-04-16T14:00:00Z,12,0,0,0,0,34
CentralAfricanRepublic,2020-04-17T14:00:00Z,12,0,0,0,0,35
CentralAfricanRepublic,2020-04-18T14:00:00Z,12,0,0,0,0,36
CentralAfricanRepublic,2020-04-19T14:00:00Z,12,0,0,0,0,37
CentralAfricanRepublic,2020-04-20T14:00:00Z,14,0,0,0,0,38
CentralAfricanRepublic,2020-04-21T14:00:00Z,14,0,0,0,0,39
CentralAfricanRepublic,2020-04-22T14:00:00Z,16,0,0,0,0,40
CentralAfricanRepublic,2020-04-23T14:00:00Z,16,0,0,0,0,41
CentralAfricanRepublic,2020-04-24T14:00:00Z,16,0,0,0,0,42
CentralAfricanRepublic,2020-04-25T14:00:00Z,19,0,0,0,0,43
CentralAfricanRepublic,2020-04-26T14:00:00Z,19,0,0,0,0,44
CentralAfricanRepublic,2020-04-27T14:00:00Z,50,0,0,0,0,45
CentralAfricanRepublic,2020-04-28T14:00:00Z,50,0,0,0,0,46
CentralAfricanRepublic,2020-04-29T14:00:00Z,50,0,0,0,0,47
CentralAfricanRepublic,2020-04-30T14:00:00Z,72,0,0,0,0,48
CentralAfricanRepublic,2020-05-01T14:00:00Z,72,0,0,0,0,49
CentralAfricanRepublic,2020-05-02T14:00:00Z,72,0,0,0,0,50
CentralAfricanRepublic,2020-05-03T14:00:00Z,85,0,0,0,0,51
CentralAfricanRepublic,2020-05-04T14:00:00Z,85,0,0,0,0,52
CentralAfricanRepublic,2020-05-05T14:00:00Z,94,0,0,0,0,53
CentralAfricanRepublic,2020-05-06T14:00:00Z,94,0,0,0,0,54
CentralAfricanRepublic,2020-05-07T14:00:00Z,143,0,0,0,0,55
CentralAfricanRepublic,2020-05-08T14:00:00Z,143,0,0,0,0,56
CentralAfricanRepublic,2020-05-09T14:00:00Z,143,0,0,0,0,57
CentralAfricanRepublic,2020-05-10T14:00:00Z,143,0,0,0,0,58
CentralAfricanRepublic,2020-05-11T14:00:00Z,143,0,0,0,0,59
CentralAfricanRepublic,2020-05-12T14:00:00Z,143,0,0,0,0,60
CentralAfricanRepublic,2020-05-13T14:00:00Z,143,0,0,0,0,61
CentralAfricanRepublic,2020-05-14T14:00:00Z,301,0,0,0,0,62
CentralAfricanRepublic,2020-05-15T14:00:00Z,327,0,0,0,0,63
CentralAfricanRepublic,2020-05-16T14:00:00Z,327,0,0,0,0,64
CentralAfricanRepublic,2020-05-17T14:00:00Z,327,0,0,0,0,65
CentralAfricanRepublic,2020-05-18T14:00:00Z,366,0,0,0,0,66
CentralAfricanRepublic,2020-05-19T14:00:00Z,418,0,0,0,0,67
CentralAfricanRepublic,2020-05-20T14:00:00Z,436,0,0,0,0,68
Colombia,2020-03-05T13:00:00Z,1,0,95.23,0,99.47,1
Colombia,2020-03-06T13:00:00Z,1,0,118.34,0,121.48,2
Colombia,2020-03-07T13:00:00Z,1,0,90.98,0,94.89,3
Colombia,2020-03-08T13:00:00Z,1,0,79.1,0,83.34,4
Colombia,2020-03-09T13:00:00Z,3,0,81.32,0,91.36,5
Colombia,2020-03-10T13:00:00Z,9,0,72.66,0,82,6
Colombia,2020-03-11T13:00:00Z,9,0,70.32,0,80.53,7
Colombia,2020-03-12T13:00:00Z,13,0,80.28,0,90.69,8
Colombia,2020-03-13T13:00:00Z,22,0,94.28,0,101.43,9
Colombia,2020-03-14T13:00:00Z,34,0,67,0,71.69,10
Colombia,2020-03-15T13:00:00Z,54,0,54,0,61.72,11
Colombia,2020-03-16T13:00:00Z,65,0,49.2,0,54.08,12
Colombia,2020-03-17T13:00:00Z,93,0,43.51,0,44.63,13
Colombia,2020-03-18T13:00:00Z,102,0,43.84,0,48.16,14
Colombia,2020-03-19T13:00:00Z,128,0,36.06,0,41.81,15
Colombia,2020-03-20T13:00:00Z,196,0,23.77,0,30.26,16
Colombia,2020-03-21T13:00:00Z,231,2,22,0,26.73,17
Colombia,2020-03-22T13:00:00Z,277,3,25.08,0,32.27,18
Colombia,2020-03-23T13:00:00Z,378,3,27.77,0,32.22,19
Colombia,2020-03-24T13:00:00Z,470,4,22.96,0,29.79,20
Colombia,2020-03-25T13:00:00Z,491,6,23.88,0,29.69,21
Colombia,2020-03-26T13:00:00Z,539,6,23.79,0,29.26,22
Colombia,2020-03-27T13:00:00Z,608,6,25.59,0,31.93,23
Colombia,2020-03-28T13:00:00Z,702,10,25.2,0,32.36,24
Colombia,2020-03-29T13:00:00Z,798,12,25.41,0,31.17,25
Colombia,2020-03-30T13:00:00Z,906,16,25.57,0,31.26,26
Colombia,2020-03-31T13:00:00Z,1065,17,25.85,0,33.22,27
Colombia,2020-04-01T13:00:00Z,1161,19,26.78,0,31.93,28
Colombia,2020-04-02T13:00:00Z,1267,25,26.23,0,31.26,29
Colombia,2020-04-03T13:00:00Z,1406,32,27.33,0,33.46,30
Colombia,2020-04-04T13:00:00Z,1485,35,26.83,0,34.84,31
Colombia,2020-04-05T14:00:00Z,1579,46,27.13,0,31.6,32
Colombia,2020-04-06T14:00:00Z,1780,50,28.16,0,35.94,33
Colombia,2020-04-07T14:00:00Z,2054,54,29.1,0,34.75,34
Colombia,2020-04-08T14:00:00Z,2223,69,29.16,0,36.42,35
Colombia,2020-04-09T14:00:00Z,2473,80,26.4,0,37.85,36
Colombia,2020-04-10T14:00:00Z,2709,100,29.38,0,37.47,37
Colombia,2020-04-11T14:00:00Z,2776,109,26.31,0,33.32,38
Colombia,2020-04-12T14:00:00Z,2852,112,27.52,0,33.7,39
Colombia,2020-04-13T14:00:00Z,2979,127,29.65,0,39.05,40
Colombia,2020-04-14T14:00:00Z,3105,131,29.82,0,36.95,41
Colombia,2020-04-15T14:00:00Z,3233,144,28.96,0,32.7,42
Colombia,2020-04-16T14:00:00Z,3439,153,29.71,0,38.71,43
Colombia,2020-04-17T14:00:00Z,3439,153,30.1,0,35.42,44
Colombia,2020-04-18T14:00:00Z,3792,179,28.96,0,35.42,45
Colombia,2020-04-19T14:00:00Z,3977,189,29.23,0,38.33,46
Colombia,2020-04-20T14:00:00Z,4149,196,30.49,0,37.61,47
Colombia,2020-04-21T14:00:00Z,4356,206,30.41,0,37.9,48
Colombia,2020-04-22T14:00:00Z,4561,215,31.85,0,40.53,49
Colombia,2020-04-23T14:00:00Z,4561,215,31.23,0,40.81,50
Colombia,2020-04-24T14:00:00Z,5142,233,34.47,0,41.81,51
Colombia,2020-04-25T14:00:00Z,5379,244,30.75,0,43.82,52
Colombia,2020-04-26T14:00:00Z,5597,253,34.79,0,45.49,53
Colombia,2020-04-27T14:00:00Z,5949,269,35.42,0,48.4,54
Colombia,2020-04-28T14:00:00Z,6207,278,35.41,0,41.43,55
Colombia,2020-04-29T14:00:00Z,6507,293,38.38,0,47.35,56
Colombia,2020-04-30T14:00:00Z,7006,314,37.08,0,42.86,57
Colombia,2020-05-01T14:00:00Z,7285,324,40.28,0,50.64,58
Colombia,2020-05-02T14:00:00Z,7668,340,34.9,0,41.1,59
Colombia,2020-05-03T14:00:00Z,7973,358,38.93,0,48.83,60
Colombia,2020-05-04T14:00:00Z,8613,378,39.45,0,46.73,61
Colombia,2020-05-05T14:00:00Z,8959,397,42.73,0,49.59,62
Colombia,2020-05-06T14:00:00Z,9456,407,42.47,0,48.74,63
Colombia,2020-05-07T14:00:00Z,10051,428,43.81,0,49.83,64
Colombia,2020-05-08T14:00:00Z,10495,445,45.46,0,49.93,65
Colombia,2020-05-09T14:00:00Z,11063,463,37.56,0,41.58,66
Colombia,2020-05-10T14:00:00Z,11613,479,0,0,0,67
Colombia,2020-05-11T14:00:00Z,12272,493,0,0,0,68
Colombia,2020-05-12T14:00:00Z,12930,509,45.19,0,52.89,69
Colombia,2020-05-13T14:00:00Z,13610,525,47.12,0,55.13,70
Colombia,2020-05-14T14:00:00Z,14216,546,47.7,0,53.03,71
Colombia,2020-05-15T14:00:00Z,14939,562,54.14,0,61.77,72
Colombia,2020-05-16T14:00:00Z,15574,574,44.23,0,52.65,73
Colombia,2020-05-17T14:00:00Z,16295,592,47.3,0,57.23,74
Colombia,2020-05-18T14:00:00Z,16935,613,47.56,0,55.51,75
Colombia,2020-05-19T14:00:00Z,17687,630,51.91,0,56.99,76
Colombia,2020-05-20T14:00:00Z,18330,652,52.29,0,56.18,77
China,2020-01-21T13:00:00Z,548,17,0,0,0,1
China,2020-01-22T13:00:00Z,643,18,0,0,0,2
China,2020-01-23T13:00:00Z,920,26,0,0,0,3
China,2020-01-24T13:00:00Z,1406,42,0,0,0,4
China,2020-01-25T13:00:00Z,2075,56,0,0,0,5
China,2020-01-26T13:00:00Z,2877,82,0,0,0,6
China,2020-01-27T13:00:00Z,5509,131,0,0,0,7
China,2020-01-28T13:00:00Z,6087,133,0,0,0,8
China,2020-01-29T13:00:00Z,8141,171,0,0,0,9
China,2020-01-30T13:00:00Z,9802,213,0,0,0,10
China,2020-01-31T13:00:00Z,11891,259,0,0,0,11
China,2020-02-01T13:00:00Z,16630,361,0,0,0,12
China,2020-02-02T13:00:00Z,19716,425,0,0,0,13
China,2020-02-03T13:00:00Z,23707,491,0,0,0,14
China,2020-02-04T13:00:00Z,27440,563,0,0,0,15
China,2020-02-05T13:00:00Z,30587,633,0,0,0,16
China,2020-02-06T13:00:00Z,34110,718,0,0,0,17
China,2020-02-07T13:00:00Z,36814,805,0,0,0,18
China,2020-02-08T13:00:00Z,39829,905,0,0,0,19
China,2020-02-09T13:00:00Z,42354,1012,0,0,0,20
China,2020-02-10T13:00:00Z,44386,1112,0,0,0,21
China,2020-02-11T13:00:00Z,44759,1117,0,0,0,22
China,2020-02-12T13:00:00Z,59895,1369,0,0,0,23
China,2020-02-13T13:00:00Z,66358,1521,0,0,0,24
China,2020-02-14T13:00:00Z,68413,1663,0,0,0,25
China,2020-02-15T13:00:00Z,70513,1766,0,0,0,26
China,2020-02-16T13:00:00Z,72434,1864,0,0,0,27
China,2020-02-17T13:00:00Z,74211,2003,0,0,0,28
China,2020-02-18T13:00:00Z,74619,2116,0,0,0,29
China,2020-02-19T13:00:00Z,75077,2238,0,0,0,30
China,2020-02-20T13:00:00Z,75550,2238,0,0,0,31
China,2020-02-21T13:00:00Z,77001,2443,0,0,0,32
China,2020-02-22T13:00:00Z,77022,2445,0,0,0,33
China,2020-02-23T13:00:00Z,77241,2595,0,0,0,34
China,2020-02-24T13:00:00Z,77754,2665,0,0,0,35
China,2020-02-25T13:00:00Z,78166,2717,0,0,0,36
China,2020-02-26T13:00:00Z,78600,2746,0,0,0,37
China,2020-02-27T13:00:00Z,78928,2790,0,0,0,38
China,2020-02-28T13:00:00Z,79356,2837,0,0,0,39
China,2020-02-29T13:00:00Z,79932,2872,0,0,0,40
China,2020-03-01T13:00:00Z,80136,2914,0,0,0,41
China,2020-03-02T13:00:00Z,80261,2947,0,0,0,42
China,2020-03-03T13:00:00Z,80386,2983,0,0,0,43
China,2020-03-04T13:00:00Z,80537,3015,0,0,0,44
China,2020-03-05T13:00:00Z,80690,3044,0,0,0,45
China,2020-03-06T13:00:00Z,80770,3072,0,0,0,46
China,2020-03-07T13:00:00Z,80823,3100,0,0,0,47
China,2020-03-08T13:00:00Z,80860,3123,0,0,0,48
China,2020-03-09T13:00:00Z,80887,3139,0,0,0,49
China,2020-03-10T13:00:00Z,80921,3161,0,0,0,50
China,2020-03-11T13:00:00Z,80932,3172,0,0,0,51
China,2020-03-12T13:00:00Z,80945,3180,0,0,0,52
China,2020-03-13T13:00:00Z,80977,3193,0,0,0,53
China,2020-03-14T13:00:00Z,81003,3203,0,0,0,54
China,2020-03-15T13:00:00Z,81033,3217,0,0,0,55
China,2020-03-16T13:00:00Z,81058,3230,0,0,0,56
China,2020-03-17T13:00:00Z,81102,3241,0,0,0,57
China,2020-03-18T13:00:00Z,81156,3249,0,0,0,58
China,2020-03-19T13:00:00Z,81250,3253,0,0,0,59
China,2020-03-20T13:00:00Z,81305,3259,0,0,0,60
China,2020-03-21T13:00:00Z,81397,3265,0,0,0,61
China,2020-03-22T13:00:00Z,81498,3274,0,0,0,62
China,2020-03-23T13:00:00Z,81591,3281,0,0,0,63
China,2020-03-24T13:00:00Z,81664,3285,0,0,0,64
China,2020-03-25T13:00:00Z,81783,3291,0,0,0,65
China,2020-03-26T13:00:00Z,81894,3296,0,0,0,66
China,2020-03-27T13:00:00Z,81999,3299,0,0,0,67
China,2020-03-28T13:00:00Z,82122,3304,0,0,0,68
China,2020-03-29T13:00:00Z,82208,3308,0,0,0,69
China,2020-03-30T13:00:00Z,82280,3309,0,0,0,70
China,2020-03-31T13:00:00Z,82368,3316,0,0,0,71
China,2020-04-01T13:00:00Z,82433,3322,0,0,0,72
China,2020-04-02T13:00:00Z,82511,3326,0,0,0,73
China,2020-04-03T13:00:00Z,82543,3330,0,0,0,74
China,2020-04-04T13:00:00Z,82602,3333,0,0,0,75
China,2020-04-05T14:00:00Z,82665,3335,0,0,0,76
China,2020-04-06T14:00:00Z,82718,3335,0,0,0,77
China,2020-04-07T14:00:00Z,82809,3337,0,0,0,78
China,2020-04-08T14:00:00Z,82883,3339,0,0,0,79
China,2020-04-09T14:00:00Z,82941,3340,0,0,0,80
China,2020-04-10T14:00:00Z,83014,3343,0,0,0,81
China,2020-04-11T14:00:00Z,83134,3343,0,0,0,82
China,2020-04-12T14:00:00Z,83213,3345,0,0,0,83
China,2020-04-13T14:00:00Z,83306,3345,0,0,0,84
China,2020-04-14T14:00:00Z,83356,3346,0,0,0,85
China,2020-04-15T14:00:00Z,83406,3346,0,0,0,86
China,2020-04-16T14:00:00Z,83760,4636,0,0,0,87
China,2020-04-17T14:00:00Z,83787,4636,0,0,0,88
China,2020-04-18T14:00:00Z,83805,4636,0,0,0,89
China,2020-04-19T14:00:00Z,83817,4636,0,0,0,90
China,2020-04-20T14:00:00Z,83853,4636,0,0,0,91
China,2020-04-21T14:00:00Z,83868,4636,0,0,0,92
China,2020-04-22T14:00:00Z,83884,4636,0,0,0,93
China,2020-04-23T14:00:00Z,83895,4636,0,0,0,94
China,2020-04-24T14:00:00Z,83909,4636,0,0,0,95
China,2020-04-25T14:00:00Z,83912,4637,0,0,0,96
China,2020-04-26T14:00:00Z,83918,4637,0,0,0,97
China,2020-04-27T14:00:00Z,83940,4637,0,0,0,98
China,2020-04-28T14:00:00Z,83944,4637,0,0,0,99
China,2020-04-29T14:00:00Z,83956,4637,0,0,0,100
China,2020-04-30T14:00:00Z,83959,4637,0,0,0,101
China,2020-05-01T14:00:00Z,83959,4637,0,0,0,102
China,2020-05-02T14:00:00Z,83964,4637,0,0,0,103
China,2020-05-03T14:00:00Z,83966,4637,0,0,0,104
China,2020-05-04T14:00:00Z,83968,4637,0,0,0,105
China,2020-05-05T14:00:00Z,83970,4637,0,0,0,106
China,2020-05-06T14:00:00Z,83975,4637,0,0,0,107
China,2020-05-07T14:00:00Z,83976,4637,0,0,0,108
China,2020-05-08T14:00:00Z,83990,4637,0,0,0,109
China,2020-05-09T14:00:00Z,84010,4637,0,0,0,110
China,2020-05-10T14:00:00Z,84011,4637,0,0,0,111
China,2020-05-11T14:00:00Z,84018,4637,0,0,0,112
China,2020-05-12T14:00:00Z,84024,4637,0,0,0,113
China,2020-05-13T14:00:00Z,84029,4637,0,0,0,114
China,2020-05-14T14:00:00Z,84038,4637,0,0,0,115
China,2020-05-15T14:00:00Z,84044,4638,0,0,0,116
China,2020-05-16T14:00:00Z,84054,4638,0,0,0,117
China,2020-05-17T14:00:00Z,84063,4638,0,0,0,118
China,2020-05-18T14:00:00Z,84063,4638,0,0,0,119
China,2020-05-19T14:00:00Z,84063,4638,0,0,0,120
China,2020-05-20T14:00:00Z,84063,4638,0,0,0,121
Chad,2020-03-18T13:00:00Z,1,0,0,0,0,1
Chad,2020-03-19T13:00:00Z,1,0,0,0,0,2
Chad,2020-03-20T13:00:00Z,1,0,0,0,0,3
Chad,2020-03-21T13:00:00Z,1,0,0,0,0,4
Chad,2020-03-22T13:00:00Z,1,0,0,0,0,5
Chad,2020-03-23T13:00:00Z,3,0,0,0,0,6
Chad,2020-03-24T13:00:00Z,3,0,0,0,0,7
Chad,2020-03-25T13:00:00Z,3,0,0,0,0,8
Chad,2020-03-26T13:00:00Z,3,0,0,0,0,9
Chad,2020-03-27T13:00:00Z,3,0,0,0,0,10
Chad,2020-03-28T13:00:00Z,3,0,0,0,0,11
Chad,2020-03-29T13:00:00Z,5,0,0,0,0,12
Chad,2020-03-30T13:00:00Z,7,0,0,0,0,13
Chad,2020-03-31T13:00:00Z,7,0,0,0,0,14
Chad,2020-04-01T13:00:00Z,8,0,0,0,0,15
Chad,2020-04-02T13:00:00Z,8,0,0,0,0,16
Chad,2020-04-03T13:00:00Z,9,0,0,0,0,17
Chad,2020-04-04T13:00:00Z,9,0,0,0,0,18
Chad,2020-04-05T14:00:00Z,9,0,0,0,0,19
Chad,2020-04-06T14:00:00Z,10,0,0,0,0,20
Chad,2020-04-07T14:00:00Z,10,0,0,0,0,21
Chad,2020-04-08T14:00:00Z,11,0,0,0,0,22
Chad,2020-04-09T14:00:00Z,11,0,0,0,0,23
Chad,2020-04-10T14:00:00Z,11,0,0,0,0,24
Chad,2020-04-11T14:00:00Z,18,0,0,0,0,25
Chad,2020-04-12T14:00:00Z,23,0,0,0,0,26
Chad,2020-04-13T14:00:00Z,23,0,0,0,0,27
Chad,2020-04-14T14:00:00Z,23,0,0,0,0,28
Chad,2020-04-15T14:00:00Z,27,0,0,0,0,29
Chad,2020-04-16T14:00:00Z,27,0,0,0,0,30
Chad,2020-04-17T14:00:00Z,33,0,0,0,0,31
Chad,2020-04-18T14:00:00Z,33,0,0,0,0,32
Chad,2020-04-19T14:00:00Z,33,0,0,0,0,33
Chad,2020-04-20T14:00:00Z,33,0,0,0,0,34
Chad,2020-04-21T14:00:00Z,33,0,0,0,0,35
Chad,2020-04-22T14:00:00Z,33,0,0,0,0,36
Chad,2020-04-23T14:00:00Z,33,0,0,0,0,37
Chad,2020-04-24T14:00:00Z,46,0,0,0,0,38
Chad,2020-04-25T14:00:00Z,46,0,0,0,0,39
Chad,2020-04-26T14:00:00Z,46,0,0,0,0,40
Chad,2020-04-27T14:00:00Z,52,2,0,0,0,41
Chad,2020-04-28T14:00:00Z,52,2,0,0,0,42
Chad,2020-04-29T14:00:00Z,73,5,0,0,0,43
Chad,2020-04-30T14:00:00Z,73,5,0,0,0,44
Chad,2020-05-01T14:00:00Z,117,10,0,0,0,45
Chad,2020-05-02T14:00:00Z,117,10,0,0,0,46
Chad,2020-05-03T14:00:00Z,117,10,0,0,0,47
Chad,2020-05-04T14:00:00Z,170,17,0,0,0,48
Chad,2020-05-05T14:00:00Z,170,17,0,0,0,49
Chad,2020-05-06T14:00:00Z,253,27,0,0,0,50
Chad,2020-05-07T14:00:00Z,260,28,0,0,0,51
Chad,2020-05-08T14:00:00Z,322,31,0,0,0,52
Chad,2020-05-09T14:00:00Z,322,31,0,0,0,53
Chad,2020-05-10T14:00:00Z,322,31,0,0,0,54
Chad,2020-05-11T14:00:00Z,357,40,0,0,0,55
Chad,2020-05-12T14:00:00Z,372,42,0,0,0,56
Chad,2020-05-13T14:00:00Z,399,46,0,0,0,57
Chad,2020-05-14T14:00:00Z,428,48,0,0,0,58
Chad,2020-05-15T14:00:00Z,474,50,0,0,0,59
Chad,2020-05-16T14:00:00Z,503,53,0,0,0,60
Chad,2020-05-17T14:00:00Z,519,53,0,0,0,61
Chad,2020-05-18T14:00:00Z,545,56,0,0,0,62
Chad,2020-05-19T14:00:00Z,565,57,0,0,0,63
Chad,2020-05-20T14:00:00Z,588,58,0,0,0,64
Chile,2020-03-02T13:00:00Z,1,0,94.83,0,107.23,1
Chile,2020-03-03T13:00:00Z,1,0,95.54,0,108.74,2
Chile,2020-03-04T13:00:00Z,4,0,95.79,0,107.85,3
Chile,2020-03-05T13:00:00Z,4,0,114.72,0,119.14,4
Chile,2020-03-06T13:00:00Z,4,0,111.25,0,90.39,5
Chile,2020-03-07T13:00:00Z,8,0,68.99,0,65.37,6
Chile,2020-03-08T13:00:00Z,8,0,88.41,0,103.23,7
Chile,2020-03-09T13:00:00Z,13,0,95.9,0,116.27,8
Chile,2020-03-10T13:00:00Z,23,0,93.92,0,111.48,9
Chile,2020-03-11T13:00:00Z,23,0,91.16,0,108.83,10
Chile,2020-03-12T13:00:00Z,43,0,109.18,0,110.85,11
Chile,2020-03-13T13:00:00Z,61,0,100.69,0,84.49,12
Chile,2020-03-14T13:00:00Z,74,0,58.2,0,45.26,13
Chile,2020-03-15T13:00:00Z,155,0,60.99,0,62.42,14
Chile,2020-03-16T13:00:00Z,201,0,51.77,0,47.54,15
Chile,2020-03-17T13:00:00Z,238,0,45.09,0,37.5,16
Chile,2020-03-18T13:00:00Z,238,0,39.39,0,30.19,17
Chile,2020-03-19T13:00:00Z,434,0,39.39,0,28.53,18
Chile,2020-03-20T13:00:00Z,537,0,28.94,0,18.83,19
Chile,2020-03-21T13:00:00Z,632,1,19.38,0,13.13,20
Chile,2020-03-22T13:00:00Z,746,2,30.37,0,22.91,21
Chile,2020-03-23T13:00:00Z,922,2,32.12,0,23.13,22
Chile,2020-03-24T13:00:00Z,1142,3,31.74,0,22.76,23
Chile,2020-03-25T13:00:00Z,1306,4,37.77,0,26.48,24
Chile,2020-03-26T13:00:00Z,1610,5,28.19,0,18.08,25
Chile,2020-03-27T13:00:00Z,1909,6,23.85,0,15.84,26
Chile,2020-03-28T13:00:00Z,2139,7,18.98,0,12.76,27
Chile,2020-03-29T13:00:00Z,2449,8,27.89,0,19.39,28
Chile,2020-03-30T13:00:00Z,2738,12,29.93,0,20.33,29
Chile,2020-03-31T13:00:00Z,3031,16,30.84,0,20.93,30
Chile,2020-04-01T13:00:00Z,3404,18,31.75,0,21.23,31
Chile,2020-04-02T13:00:00Z,3737,22,32.62,0,24.07,32
Chile,2020-04-03T13:00:00Z,4161,27,28.03,0,18.6,33
Chile,2020-04-04T13:00:00Z,4471,34,22.3,0,14.9,34
Chile,2020-04-05T14:00:00Z,4815,37,32,0,23.62,35
Chile,2020-04-06T14:00:00Z,5116,43,34.63,0,24.91,36
Chile,2020-04-07T14:00:00Z,5546,48,35.2,0,23.62,37
Chile,2020-04-08T14:00:00Z,5972,57,36.45,0,24.52,38
Chile,2020-04-09T14:00:00Z,6501,65,25.1,0,17.93,39
Chile,2020-04-10T14:00:00Z,6927,73,26.52,0,18.14,40
Chile,2020-04-11T14:00:00Z,7213,80,20.39,0,13.69,41
Chile,2020-04-12T14:00:00Z,7525,82,36.29,0,26.48,42
Chile,2020-04-13T14:00:00Z,7917,92,36.02,0,26.11,43
Chile,2020-04-14T14:00:00Z,8273,94,37.14,0,24.78,44
Chile,2020-04-15T14:00:00Z,8807,105,36.81,0,24.85,45
Chile,2020-04-16T14:00:00Z,9252,116,42.7,0,29.64,46
Chile,2020-04-17T14:00:00Z,9730,126,35.36,0,23.92,47
Chile,2020-04-18T14:00:00Z,10088,133,26.29,0,17.44,48
Chile,2020-04-19T14:00:00Z,10507,139,39.9,0,27.8,49
Chile,2020-04-20T14:00:00Z,10832,147,41.09,0,27.92,50
Chile,2020-04-21T14:00:00Z,11296,160,42.97,0,29.19,51
Chile,2020-04-22T14:00:00Z,11812,168,43.45,0,28.57,52
Chile,2020-04-23T14:00:00Z,11812,168,46.93,0,32.79,53
Chile,2020-04-24T14:00:00Z,12858,181,39.87,0,27.92,54
Chile,2020-04-25T14:00:00Z,13331,189,28.84,0,18.53,55
Chile,2020-04-26T14:00:00Z,13813,198,40.8,0,29.59,56
